gene	start	end	length	strand	gc_content	genetic_code	rbs_motif	marker	evalue	bitscore	uscg	plasmid_hallmark	virus_hallmark	taxid	taxname	annotation_conjscan	annotation_amr	annotation_accessions	annotation_description filename
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_2077407_9	3723	5408	1686	-1	0.552	11	GGAG/GAGG	GENOMAD.197181.VP	6.136e-11	68	0	0	0	2561	Caudoviricetes	NA	NA	PF18847	Large polyvalent protein associated domain 29
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_2077407_10	5636	5893	258	-1	0.581	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_2077407_11	5917	6285	369	-1	0.661	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_2077407_12	6278	6412	135	-1	0.578	11	AGGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_2077407_13	6422	7207	786	-1	0.613	11	None	GENOMAD.078311.VV	2.054e-104	338	0	0	1	2561	Caudoviricetes	NA	NA	PF19782	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_2077407_14	7283	8137	855	-1	0.633	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_2077407_15	8497	8862	366	-1	0.639	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_2077407_16	8886	9254	369	-1	0.596	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_2077407_17	9270	9545	276	-1	0.612	11	AGGA	GENOMAD.197237.VV	1.46e-12	64	0	0	0	1	NA	NA	NA	PF08279;COG2188;TIGR02405;K03492	DNA-binding transcriptional regulator, GntR family
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_2077407_18	9626	9835	210	-1	0.567	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_2077407_19	9899	10969	1071	-1	0.603	11	AGxAG	GENOMAD.191016.VC	2.193e-47	177	0	0	0	1	NA	NA	NA	K01311	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_2077407_20	10978	11529	552	-1	0.641	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_2077407_21	11505	12098	594	-1	0.586	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_2077407_22	12108	12203	96	-1	0.510	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4087524_1	1	6411	6411	-1	0.453	11	None	GENOMAD.033967.VV	1.211e-05	53	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.0_1	96	281	186	1	0.597	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.0_2	285	599	315	1	0.578	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.0_3	682	1089	408	1	0.637	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.0_4	1104	1460	357	1	0.625	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.0_5	1441	2160	720	-1	0.579	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.0_6	2168	2581	414	-1	0.589	11	GGAG/GAGG	GENOMAD.207934.VP	9.184e-11	61	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.0_7	2599	3381	783	-1	0.617	11	GGAG/GAGG	GENOMAD.207934.VP	0.000794	43	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.0_8	3394	4083	690	-1	0.599	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.0_9	4198	6672	2475	1	0.626	11	AGGAG	GENOMAD.158270.VP	2.953e-58	222	0	0	0	3032	Kyanoviridae	NA	NA	PF06213;TIGR01651;COG4547;K09883	cobaltochelatase, CobT subunit
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.0_10	6746	6934	189	1	0.545	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.0_11	6938	7282	345	1	0.632	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.0_12	7629	7985	357	1	0.611	11	AGGAG	GENOMAD.189242.VV	7.272e-15	72	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.0_13	7982	8278	297	1	0.606	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.0_14	8275	8913	639	1	0.609	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.0_15	8986	9414	429	1	0.604	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.0_16	9414	9545	132	1	0.530	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.0_17	9535	9645	111	1	0.514	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.0_18	9686	9916	231	1	0.593	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.0_19	9913	9999	87	1	0.575	11	GGA/GAG/AGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.1_1	3	164	162	1	0.568	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.1_2	303	737	435	1	0.568	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.1_3	844	1767	924	1	0.609	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.1_4	1764	1964	201	1	0.617	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.1_5	1991	2689	699	1	0.619	11	GGAG/GAGG	GENOMAD.199718.VV	3.543e-06	50	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.1_6	2755	3384	630	-1	0.603	11	AGGAG	GENOMAD.057048.CC	5.142e-05	46	0	0	0	1	NA	NA	NA	PF18205;TIGR03370	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.1_7	3410	4069	660	-1	0.603	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.1_8	4144	4392	249	1	0.602	11	AGGA	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.1_9	4344	4622	279	1	0.541	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.1_10	4664	4990	327	1	0.602	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.1_11	5125	5226	102	1	0.569	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.1_12	5238	5549	312	1	0.615	11	None	GENOMAD.032051.VV	1.737e-23	96	0	0	0	2561	Caudoviricetes	NA	NA	PF10263	SprT-like family
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.1_13	5607	5894	288	1	0.615	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.1_14	6039	7142	1104	1	0.613	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.1_15	7185	7571	387	1	0.522	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.1_16	7886	8095	210	1	0.581	11	GGAGG	GENOMAD.202596.VV	2.405e-13	65	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.1_17	8112	8639	528	1	0.581	11	AGxAGG/AGGxGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.1_18	8636	8737	102	1	0.578	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.1_19	8759	9769	1011	1	0.617	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.1_20	9769	9999	231	1	0.615	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.2_1	81	581	501	1	0.583	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.2_2	631	2268	1638	-1	0.561	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.2_3	2302	3918	1617	-1	0.528	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.2_4	4010	5575	1566	-1	0.575	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.2_5	5609	6535	927	-1	0.559	11	None	GENOMAD.046485.VV	3.383e-40	154	0	0	0	3032	Kyanoviridae	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.2_6	6697	7248	552	-1	0.582	11	AGGA	GENOMAD.019707.VV	4.616e-20	90	0	0	1	2561	Caudoviricetes	NA	NA	PF06841;TIGR02241	T4-like virus tail tube protein gp19
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.2_7	7248	7823	576	-1	0.559	11	GGAG/GAGG	GENOMAD.016713.VV	1.314e-19	89	0	0	1	2561	Caudoviricetes	NA	NA	PF06841;TIGR02241	T4-like virus tail tube protein gp19
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.2_8	7890	9233	1344	-1	0.592	11	AGxAG	GENOMAD.009506.VV	1.911e-100	336	0	0	1	2561	Caudoviricetes	NA	NA	PF07068;K21079	Major capsid protein Gp23
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.2_9	9289	9999	711	-1	0.594	11	None	GENOMAD.020683.VV	2.219e-45	166	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.3_1	3	374	372	-1	0.605	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.3_2	422	1066	645	-1	0.578	11	GGAG/GAGG	GENOMAD.002667.VV	3.393e-58	202	0	0	0	2561	Caudoviricetes	NA	NA	PF03420	Prohead core protein serine protease
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.3_3	1101	1469	369	-1	0.577	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.3_4	1469	1903	435	-1	0.605	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.3_5	1903	3555	1653	-1	0.568	11	None	GENOMAD.094370.VV	2.019e-09	63	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.3_6	3552	4298	747	-1	0.631	11	None	GENOMAD.095741.VV	2.964e-19	90	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.3_7	4317	5819	1503	-1	0.568	11	None	GENOMAD.002215.VV	3.98e-79	276	0	0	1	9067	Straboviridae	NA	NA	PF07230;PF17482;K21523	Bacteriophage T4-like portal protein (Gp20); Phage tail sheath C-terminal domain
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.3_8	5842	6468	627	-1	0.590	11	AGGAG	GENOMAD.065857.VV	1.959e-96	312	0	0	1	1	NA	NA	NA	PF06841;TIGR02241	T4-like virus tail tube protein gp19
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.3_9	6513	8393	1881	-1	0.581	11	AGGAG	GENOMAD.010604.VV	1.084e-107	365	0	0	1	2561	Caudoviricetes	NA	NA	PF17541;COG3497	Phage tail sheath protein FI
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.3_10	8444	10000	1557	-1	0.573	11	None	GENOMAD.004890.VV	2.402e-99	336	0	0	1	2561	Caudoviricetes	NA	NA	K21523	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.4_1	1	102	102	-1	0.510	11	None	GENOMAD.009436.VV	8.926e-07	44	0	0	1	2561	Caudoviricetes	NA	NA	PF05876;COG5410;TIGR01547	Phage terminase large subunit gpA, ATPase domain
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.4_2	116	595	480	-1	0.619	11	None	GENOMAD.007646.VV	2.279e-28	113	0	0	1	2561	Caudoviricetes	NA	NA	K21531	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.4_3	592	1437	846	-1	0.593	11	None	GENOMAD.016599.VV	4.45e-47	173	0	0	1	2561	Caudoviricetes	NA	NA	PF16724	T4-like virus Myoviridae tail sheath stabiliser
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.4_4	1441	2334	894	-1	0.563	11	AGGA	GENOMAD.018386.VV	1.537e-59	210	0	0	1	2561	Caudoviricetes	NA	NA	PF11649	Virus neck protein
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.4_5	2343	3119	777	-1	0.568	11	None	GENOMAD.016817.VV	9.495e-138	434	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.4_6	3070	3534	465	-1	0.572	11	GGAGG	GENOMAD.072822.VV	1.474e-11	64	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.4_7	3556	6828	3273	-1	0.594	11	AGGA	GENOMAD.062608.VV	2.446e-12	74	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.4_8	6873	8069	1197	-1	0.586	11	None	GENOMAD.065857.VV	3.32e-89	301	0	0	1	1	NA	NA	NA	PF06841;TIGR02241	T4-like virus tail tube protein gp19
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.4_9	8151	8492	342	-1	0.599	11	None	GENOMAD.017316.VV	8.954e-19	83	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.4_10	8502	9998	1497	-1	0.540	11	None	GENOMAD.158574.VP	0.0002778	46	0	0	1	2561	Caudoviricetes	NA	NA	PF07880	Bacteriophage T4 gp9/10-like protein
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.5_1	2	2257	2256	-1	0.598	11	None	GENOMAD.067322.VV	7.327e-24	111	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.5_2	2262	2468	207	-1	0.551	11	AGGA	GENOMAD.041097.VV	2.364e-06	45	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.5_3	2465	7399	4935	-1	0.593	11	None	GENOMAD.088824.VV	6.889e-225	749	0	0	0	8278	Ackermannviridae	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.5_4	7417	9753	2337	-1	0.602	11	None	GENOMAD.019086.VV	3.296e-44	177	0	0	1	9067	Straboviridae	NA	NA	PF09215	Bacteriophage T4, Gp8
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.5_5	9780	9998	219	-1	0.575	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.6_1	2	1936	1935	-1	0.577	11	None	GENOMAD.025297.VV	1.065e-76	274	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.6_2	1952	3886	1935	-1	0.589	11	GGAG/GAGG	GENOMAD.014626.VV	2.181e-80	285	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.6_3	3883	4275	393	-1	0.555	11	GGAG/GAGG	GENOMAD.018923.VV	1.866e-26	106	0	0	1	2561	Caudoviricetes	NA	NA	PF04965;K21530;COG3628;TIGR03357	Phage baseplate assembly protein W
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.6_4	4279	4917	639	-1	0.565	11	GGAG/GAGG	GENOMAD.062876.VV	1.033e-33	131	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.6_5	5194	6012	819	-1	0.543	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.6_6	6012	6671	660	-1	0.592	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.6_7	6706	8187	1482	-1	0.586	11	GGAGG	GENOMAD.050491.VV	8.066e-76	266	0	0	1	9067	Straboviridae	NA	NA	PF06714	Gp5 N-terminal OB domain
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.6_8	8190	9554	1365	-1	0.581	11	None	GENOMAD.023740.VV	2.979e-48	183	0	0	0	2561	Caudoviricetes	NA	NA	COG3500	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.6_9	9594	9998	405	-1	0.627	11	None	GENOMAD.025123.VV	2.394e-06	48	0	0	0	2561	Caudoviricetes	NA	NA	PF11246	Base plate wedge protein 53
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.7_1	2	502	501	-1	0.599	11	None	GENOMAD.024225.VV	7.225e-27	109	0	0	0	2561	Caudoviricetes	NA	NA	PF11246	Base plate wedge protein 53
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.7_2	511	1680	1170	-1	0.581	11	None	GENOMAD.023573.VV	6.825e-32	132	0	0	0	8278	Ackermannviridae	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.7_3	1711	2199	489	1	0.587	11	None	GENOMAD.195638.VP	2.703e-45	162	0	0	1	2561	Caudoviricetes	NA	NA	PF05876;K21523;COG5410;TIGR01547	Phage terminase large subunit gpA, ATPase domain
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.7_4	2196	2789	594	1	0.559	11	AGGA	GENOMAD.023445.VV	4.92e-26	108	0	0	0	2561	Caudoviricetes	NA	NA	PF05368;K02473;TIGR01472;COG0702	GDP-mannose 4,6-dehydratase
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.7_5	2802	3836	1035	1	0.585	11	None	GENOMAD.041989.VV	7.751e-17	85	0	0	1	2561	Caudoviricetes	NA	NA	PF06841	T4-like virus tail tube protein gp19
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.7_6	3855	4559	705	1	0.560	11	AGGAG	GENOMAD.020803.VV	3.013e-40	151	0	0	0	2561	Caudoviricetes	NA	NA	PF12322	T4 bacteriophage base plate protein
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.7_7	4589	4747	159	1	0.522	11	None	GENOMAD.038809.VV	9.211e-15	68	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.7_8	4763	7396	2634	1	0.595	11	GGAG/GAGG	GENOMAD.199378.VV	1.818e-12	74	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.7_9	7475	7732	258	1	0.601	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.7_10	7787	8173	387	1	0.636	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.7_11	8245	9168	924	-1	0.610	11	AGGAG	GENOMAD.013956.VV	6.836e-122	391	0	0	1	2561	Caudoviricetes	NA	NA	PF08804;K18946	gp32 DNA binding protein like
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.7_12	9204	9440	237	-1	0.561	11	AGGA	GENOMAD.025488.VV	1.638e-13	66	0	0	1	2561	Caudoviricetes	NA	NA	PF16805	Phage late-transcription coactivator
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.7_13	9440	9682	243	-1	0.605	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.7_14	9666	9998	333	-1	0.577	11	None	GENOMAD.096901.VV	1.438e-20	88	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.8_1	2	352	351	-1	0.601	11	AGGA	GENOMAD.105866.VC	1.488e-05	45	0	0	0	8278	Ackermannviridae	NA	NA	PF12684;K19465;TIGR00372	CRISPR-associated protein Cas4
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.8_2	355	549	195	-1	0.574	11	AGGA	GENOMAD.063858.VV	1.533e-08	51	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.8_3	863	1096	234	-1	0.551	11	GGAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.8_4	1156	1593	438	1	0.564	11	GGAG/GAGG	GENOMAD.030247.VV	4.955e-22	94	0	0	1	2561	Caudoviricetes	NA	NA	PF20025;K18951	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.8_5	1574	2122	549	-1	0.597	11	None	GENOMAD.020476.VV	9.823e-40	147	0	0	1	8278	Ackermannviridae	NA	NA	PF19782;PF02075;TIGR00228;COG0817	crossover junction endodeoxyribonuclease RuvC
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.8_6	2145	2582	438	1	0.571	11	GGAG/GAGG	GENOMAD.019114.VV	1.362e-36	136	0	0	1	2561	Caudoviricetes	NA	NA	PF11056	Recombination, repair and ssDNA binding protein UvsY
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.8_7	2593	4122	1530	1	0.595	11	None	GENOMAD.007478.VV	6.58e-90	308	0	0	0	2561	Caudoviricetes	NA	NA	PF06862;K18959;TIGR00603;COG1061	DNA repair helicase rad25
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.8_8	4119	4580	462	1	0.589	11	AGGAG	GENOMAD.124637.VV	5.297e-15	74	0	0	1	1	NA	NA	NA	PF16243	Sm_like domain
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.8_9	5003	5632	630	1	0.556	11	None	GENOMAD.012540.VV	4.667e-52	184	0	0	0	2561	Caudoviricetes	NA	NA	K22007;TIGR02895	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.8_10	5629	6678	1050	1	0.589	11	GGAGG	GENOMAD.013452.VV	3.351e-50	185	0	0	0	2561	Caudoviricetes	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.8_11	6686	7078	393	1	0.583	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.8_12	7095	7301	207	1	0.594	11	None	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.8_13	7327	7653	327	1	0.599	11	None	GENOMAD.050079.VV	1.977e-16	76	0	0	1	3032	Kyanoviridae	NA	NA	PF20198	Sm_like domain
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.8_14	7657	9360	1704	-1	0.587	11	None	GENOMAD.006266.VV	2.089e-87	303	0	0	0	2561	Caudoviricetes	NA	NA	PF13514;PF12532;K18944;TIGR00606;COG4717	AAA domain
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.8_15	9391	9513	123	-1	0.585	11	AGGAG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.8_16	9558	9857	300	-1	0.607	11	GGAG/GAGG	NA	NA	NA	0	0	0	1	NA	NA	NA	NA	NA
particle-coassembly-bin138.contigs.fa_virus_genes.tsv k99_4337515.8_17	9850	10221	372	-1	0.570	11	None	GENOMAD.102327.VV	2.79e-10	59	0	0	0	1	NA	NA	NA	NA	NA
